project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0047837,2022-02-11T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,1,1 - 3 Years,2018-10-20T00:00:00Z,5,3,5,5,3,3,1,1,1,5,3,1,5,1,3,2.6,0,0,0,0,2.6,fb1e42ad-6206-4db8-9669-e030e32a367e,MDG Regular,2,1,0,0.5,TRUE
prm,ec0047837,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,1,< 1 Year,2018-10-20T00:00:00Z,5,5,5,5,3,3,3,4,3,2,5,4,5,5,5,4.2,0,0,0.6000000000000001,0.6000000000000001,3.6,f6ac9764-61e1-4b31-a54f-d9f7ee91ec60,MDG Regular,2,2,84,1,TRUE
prm,ec0047911,2022-02-01T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,5,0,5,2,1 - 3 Years,2019-07-18T00:00:00Z,4,1,5,5,3,2,3,1,5,3,3,1,1,1,1,2.7,0,0.1,0.4,0.5,2.2,ef06f29e-4772-4b24-9825-27834193cbe1,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0047911,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,1 - 3 Years,2019-07-18T00:00:00Z,4,5,5,5,5,3,5,4,3,2,5,3,5,5,5,4.4,0,0,0.6000000000000001,0.6000000000000001,3.8000000000000003,bb3d6196-4efa-47db-81a3-69f53033869a,MDG SESP con enfoque de género,2,2,94,1,TRUE
hilton,ec0048076,2021-11-16T00:00:00Z,john ycaza,Masculino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,1,2,3,1 – 3 Years,2018-09-19T00:00:00Z,3,0,5,0,1,1,3,2,5,5,3,1,5,3,4,2.75,0,0.2,0,0.2,2.55,8096e2ef-7696-4973-8014-b1ffe389c257,NA,2,1,0,0.5,TRUE
hilton,ec0048076,2022-06-16T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,3,< 1 Year,2018-09-18T00:00:00Z,4,5,5,5,0,2,3,4,3,3,5,3,5,5,5,4.111111111111111,0,0.1,0.4,0.5,3.6111111111111107,1d1bb65b-0a23-4b61-b87d-94e39a9b15ec,NA,2,2,212,1,TRUE
prm,ec0048210,2022-01-25T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,1,4,2,1 - 3 Years,2018-08-15T00:00:00Z,4,3,5,5,3,3,3,1,3,3,3,1,1,5,3,2.9,0,0,0.4,0.4,2.5,f18c4195-9182-456a-92a5-6874fadc9259,MDG Regular,2,1,0,0.5,TRUE
prm,ec0048210,2022-05-05T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,1,4,2,< 1 Year,2018-08-15T00:00:00Z,5,5,5,5,3,2,5,4,3,2,5,4,5,5,5,4.4,0,0.1,0.6000000000000001,0.7000000000000001,3.7,80ff7409-8688-4ed5-b7e2-fd17651c3dfe,MDG Regular,2,2,100,1,TRUE
prm,ec0048287,2022-01-19T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2018-09-08T00:00:00Z,4,3,5,5,3,3,3,2,5,2,5,3,1,3,2,3.5,0,0,0.6000000000000001,0.6000000000000001,2.9,f0e69707-fe14-46f6-b841-c30099395ffb,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0048287,2022-04-13T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,3 - 5 Years,2018-09-08T00:00:00Z,5,0,5,5,5,3,5,3,3,2,5,3,1,3,2,4,0,0,0.6000000000000001,0.6000000000000001,3.4,32b7c215-1ebc-4a6d-96f0-3cec0b71a6f1,MDG SESP con enfoque de género,2,2,84,1,TRUE
prm,ec0051472,2022-01-17T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2019-08-12T00:00:00Z,4,3,3,0,3,2,3,3,5,3,3,3,1,3,2,3.2222222222222223,0.3,0.1,0.4,0.8,2.4222222222222225,c0d5b241-3bd4-4273-bd81-9a43f475662d,NA,2,1,0,0.5,TRUE
prm,ec0051472,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2019-06-19T00:00:00Z,5,5,5,0,3,3,5,4,5,3,5,3,5,5,5,4.444444444444445,0,0,0.4,0.4,4.044444444444444,0e684197-7fe4-4126-a26b-fb5e4b714fc3,MDG SESP con enfoque de género,2,2,102,1,TRUE
prm,ec0051778,2022-02-02T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-08-01T00:00:00Z,4,3,5,5,3,3,5,2,3,2,3,1,5,5,5,3.4,0,0,0.6000000000000001,0.6000000000000001,2.8,d19ba2fd-765a-4b87-8235-c6878ed4b31d,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0051778,2022-04-12T00:00:00Z,jetzabeth molina,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Otro / No aplica,Español,4,0,4,1,1 - 3 Years,2019-08-01T00:00:00Z,4,5,5,5,3,3,5,3,3,3,5,3,5,5,5,4.1,0,0,0.4,0.4,3.6999999999999997,313a568f-485a-4f52-883e-81a51b1220bc,MDG SESP con enfoque de género,2,2,69,1,TRUE
prm,ec0053600,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,6,0,6,2,1 - 3 Years,2019-08-25T00:00:00Z,4,1,5,5,5,3,5,3,3,3,3,1,1,3,2,3.2,0,0,0.4,0.4,2.8000000000000003,52dcd522-6dd8-4706-97ce-3e960a2e6fd0,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0053600,2022-04-22T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,6,0,6,2,1 - 3 Years,2019-08-25T00:00:00Z,5,5,5,1,5,3,3,3,3,2,5,3,1,5,3,3.6,0,0,0.6000000000000001,0.6000000000000001,3,a06aca67-3104-417d-bdc2-3b2335c575b5,MDG SESP con enfoque de género,2,2,77,1,TRUE
prm,ec0056072,2022-01-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,1 - 3 Years,NA,5,1,3,5,1,3,3,4,1,5,3,1,5,3,4,2.8,0.3,0,0,0.3,2.5,bce40117-cd00-466d-9d65-6b67dd951df8,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0056072,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,< 1 Year,2019-09-29T00:00:00Z,5,5,5,5,5,3,3,4,5,3,5,3,1,5,3,4.3,0,0,0.4,0.4,3.9,42ff5598-f75b-4634-b208-68ad25755e15,MDG SESP con enfoque de género,2,2,91,1,TRUE
prm,ec0056577,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 - 3 Years,2019-08-22T00:00:00Z,4,1,5,5,3,3,5,3,3,3,3,1,1,3,2,3,0,0,0.4,0.4,2.6,a3de3323-0fc7-48ab-ab84-3e07f5553bec,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0056577,2022-04-20T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 - 3 Years,2019-08-22T00:00:00Z,5,5,5,1,5,3,5,3,3,2,5,3,1,5,3,3.8,0,0,0.6000000000000001,0.6000000000000001,3.1999999999999997,800e859d-9c53-46f4-8956-97b4424cff29,MDG SESP con enfoque de género,2,2,75,1,TRUE
prm,ec0057805,2022-02-03T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,2019-08-13T00:00:00Z,4,1,5,3,3,3,3,2,5,5,3,1,5,3,4,2.9,0,0,0,0,2.9,b4fc61da-6507-4e23-a6b6-ab11497e3d76,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0057805,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,1 - 3 Years,2019-08-13T00:00:00Z,5,5,5,5,3,3,3,5,5,3,5,3,5,3,4,4.3,0,0,0.4,0.4,3.9,722f49be-8a9a-4286-897e-e5e9c2b04a73,MDG SESP con enfoque de género,2,2,74,1,TRUE
prm,ec0058068,2022-02-03T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,3,1 - 3 Years,2019-08-22T00:00:00Z,4,1,5,3,3,3,5,3,3,5,2,1,1,5,3,2.8,0,0,0,0,2.8,de6e9ef4-7e59-47a3-9f7f-fc8c5b90ddee,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0058068,2022-04-13T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,1 - 3 Years,2019-08-21T00:00:00Z,5,3,5,5,5,3,5,3,5,5,5,1,1,5,3,4,0,0,0,0,4,29cefedc-8b86-4a12-82c1-1ca4766d64a1,MDG SESP con enfoque de género,2,2,69,1,TRUE
prm,ec0061886,2022-02-22T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-09-16T00:00:00Z,4,3,5,5,3,3,5,2,1,5,2,1,1,3,2,2.8,0,0,0,0,2.8,fe63b134-9c2b-468a-873d-5d66648d9387,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0061886,2022-04-19T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-09-16T00:00:00Z,5,5,5,1,5,3,5,3,5,5,5,3,1,3,2,3.9,0,0,0,0,3.9,3976d07f-a89c-4952-b668-d10683b3e5d3,MDG SESP con enfoque de género,2,2,56,1,TRUE
prm,ec0061969,2022-01-28T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-08-03T00:00:00Z,5,3,2,5,1,3,3,1,3,5,3,3,1,1,1,2.8,0.44999999999999996,0,0,0.44999999999999996,2.3499999999999996,c610bdc9-bf58-4c89-8510-2925b2282b4c,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0061969,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Ningún documento,Español,2,0,2,1,< 1 Year,2019-08-03T00:00:00Z,5,5,5,5,1,3,5,4,3,2,5,3,5,5,5,4.1,0,0,0.6000000000000001,0.6000000000000001,3.4999999999999996,5905e6e8-46f6-4ceb-ad02-b00fb3f71642,MDG SESP con enfoque de género,2,2,98,1,TRUE
prm,ec0062027,2022-02-01T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de excepción (VERHU),Español,1,NA,NA,2,1 - 3 Years,2018-03-25T00:00:00Z,2,1,2,5,5,1,3,2,3,5,5,1,1,3,2,2.9,0.44999999999999996,0.2,0,0.6499999999999999,2.25,4301a76e-4408-4143-a0cb-8f1d0922af49,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0062027,2022-05-05T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,NA,1,NA,1,2,< 1 Year,2018-03-18T00:00:00Z,3,0,5,5,5,1,3,4,3,3,5,1,1,5,3,3.5555555555555554,0,0.2,0.4,0.6000000000000001,2.9555555555555553,c87472b3-23f8-4e34-af40-321bfa776c65,MDG SESP con enfoque de género,2,2,93,1,TRUE
prm,ec0062121,2022-01-26T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,2021-04-01T00:00:00Z,4,3,5,1,3,3,3,3,5,3,3,1,1,3,2,2.8,0,0,0.4,0.4,2.4,25a64f03-1b3f-4ea9-b817-d62731f6e9ef,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0062121,2022-04-27T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,2019-07-18T00:00:00Z,4,5,5,1,3,3,3,4,5,3,5,1,1,3,2,3.3,0,0,0.4,0.4,2.9,ae677036-dcab-4e22-80a2-a85ca6782fb8,MDG SESP con enfoque de género,2,2,91,1,TRUE
prm,ec0065553,2022-02-04T00:00:00Z,olga herrera,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-06-16T00:00:00Z,4,1,5,3,3,3,3,2,5,5,2,1,5,3,4,2.8,0,0,0,0,2.8,fde00220-f3aa-4c86-a4c9-c4d77f76e3f5,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0065553,2022-04-18T00:00:00Z,olga herrera,Femenino,Presencial,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,4,0,4,2,< 1 Year,2021-07-21T00:00:00Z,4,1,5,5,3,3,3,4,5,3,3,3,5,3,4,3.5,0,0,0.4,0.4,3.1,95899f58-a458-4085-9666-7a1f025d710c,MDG SESP con enfoque de género,2,2,73,1,TRUE
prm,ec0068331,2022-02-04T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,2,0,2,1,1 - 3 Years,2019-12-02T00:00:00Z,4,5,5,1,5,3,5,3,5,3,5,1,1,3,2,3.6,0,0,0.4,0.4,3.2,15267618-9f8c-4eb2-9290-c4cbc82b46f8,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0068331,2022-04-22T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-12-02T00:00:00Z,4,0,5,1,0,3,3,4,3,1,5,3,1,5,3,3.25,0,0,0.8,0.8,2.45,b0ec9d02-937d-4af1-a8b7-1f26baedf092,MDG SESP con enfoque de género,2,2,77,1,TRUE
prm,ec0070571,2022-02-03T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2020-01-07T00:00:00Z,3,0,3,5,3,1,3,2,3,5,5,1,5,1,3,3.111111111111111,0.3,0.2,0,0.5,2.611111111111111,b9114036-ea9b-499e-b990-015a32ebd969,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0070571,2022-04-21T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2020-01-07T00:00:00Z,5,0,5,5,3,1,5,2,3,2,2,4,5,5,5,3.7777777777777777,0,0.2,0.6000000000000001,0.8,2.977777777777778,5f80d5dd-1b5d-4c94-a58a-b648274f70a7,MDG SESP con enfoque de género,2,2,77,1,TRUE
prm,ec0071172,2022-02-03T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,NA,3,0,3,1,1 - 3 Years,2020-01-24T00:00:00Z,4,1,5,5,3,3,3,2,5,5,3,1,1,3,2,2.9,0,0,0,0,2.9,debce8af-eaef-4f6b-a2ec-5473618c250b,MDG Regular,2,1,0,0.5,TRUE
prm,ec0071172,2022-04-18T00:00:00Z,olga herrera,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 - 3 Years,2020-01-14T00:00:00Z,4,3,5,5,3,3,3,4,5,3,5,3,5,3,4,3.9,0,0,0.4,0.4,3.5,dfeb6037-c083-4bde-91a6-b17a239eea87,MDG Regular,2,2,74,1,TRUE
hilton,ec0074066,2022-01-18T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Otro,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,NA,NA,NA,NA,1 – 3 Years,2019-12-02T00:00:00Z,4,1,5,0,3,3,5,1,1,5,2,3,1,1,1,2.3333333333333335,0,0,0,0,2.3333333333333335,5975df80-c815-4838-8918-0656edaea00e,NA,2,1,0,0.5,TRUE
hilton,ec0074066,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,NA,NA,NA,1,3 – 5 Years,2018-10-26T00:00:00Z,5,5,5,0,3,3,5,4,3,3,5,4,1,1,1,3.888888888888889,0,0,0.4,0.4,3.488888888888889,853d2350-7649-45c6-be91-314db8ca4858,NA,2,2,101,1,TRUE
prm,ec0074082,2022-01-20T00:00:00Z,kerly montero,Femenino,Presencial,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,1 - 3 Years,2020-01-12T00:00:00Z,4,3,3,0,1,1,3,1,3,5,2,1,1,5,3,2.3333333333333335,0.3,0.2,0,0.5,1.8333333333333335,6873d3a9-01ea-43f1-9cbf-d02efa0354f3,MDG Regular,2,1,0,0.5,TRUE
prm,ec0074082,2022-05-05T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,NA,2020-01-12T00:00:00Z,5,5,5,0,3,3,5,4,3,2,5,3,1,5,3,4,0,0,0.6000000000000001,0.6000000000000001,3.4,7aef6276-9da2-484d-86cb-af5dbe635813,MDG Regular,2,2,105,1,TRUE
prm,ec0075392,2022-02-01T00:00:00Z,alexandra lopez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Visa Humanitaria,Español,5,0,5,2,1 - 3 Years,2019-08-22T00:00:00Z,4,1,5,3,0,3,3,5,3,3,3,1,5,5,5,3.111111111111111,0,0,0.4,0.4,2.7111111111111112,7392927a-2809-4b42-8789-fdbcd358954d,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0075392,2022-05-04T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,< 1 Year,2019-08-22T00:00:00Z,4,5,5,5,0,2,3,5,3,3,5,3,5,3,4,4.111111111111111,0,0.1,0.4,0.5,3.6111111111111107,d27a4433-7604-4405-b5e6-eed60d61f33a,MDG SESP con enfoque de género,2,2,92,1,TRUE
prm,ec0075677,2022-01-25T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Colombiana,Masculino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2020-01-07T00:00:00Z,3,0,5,5,3,3,3,3,5,3,3,1,5,1,3,3.2222222222222223,0,0,0.4,0.4,2.8222222222222224,24efeb60-4fff-4166-9958-ff1d95bcc0a0,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0075677,2022-04-21T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Colombiana,Femenino,No,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2020-01-07T00:00:00Z,5,0,5,5,5,3,3,2,3,2,3,3,5,3,4,3.6666666666666665,0,0,0.6000000000000001,0.6000000000000001,3.0666666666666664,353bf7de-2e80-4d96-90a3-2edd136722d7,MDG SESP con enfoque de género,2,2,86,1,TRUE
prm,ec0076196,2022-02-10T00:00:00Z,bethzabe sanchez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2020-02-24T00:00:00Z,4,1,5,1,5,2,3,1,1,3,3,3,1,5,3,2.5,0,0.1,0.4,0.5,2,f873c439-67e1-4836-bf9d-369df17ebde6,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0076196,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2020-02-24T00:00:00Z,4,1,5,0,3,3,3,3,3,2,3,1,1,3,2,2.5555555555555554,0,0,0.6000000000000001,0.6000000000000001,1.9555555555555553,ed76f3a5-6531-4d9c-9e54-f6d798346e68,MDG SESP con enfoque de género,2,2,67,1,TRUE
prm,ec0076817,2022-01-31T00:00:00Z,cecilia aulestia,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,0,1,2,1 - 3 Years,2018-12-02T00:00:00Z,5,1,5,5,1,3,3,4,3,3,3,1,5,3,4,3,0,0,0.4,0.4,2.6,b4570de4-12c2-43f2-b8f3-bd3a4ece140f,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0076817,2022-05-06T00:00:00Z,cecilia aulestia,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Pasaporte Visa de excepción (VERHU),Español,1,0,1,2,< 1 Year,2018-12-12T00:00:00Z,5,5,5,5,0,3,3,3,3,2,5,3,1,5,3,3.888888888888889,0,0,0.6000000000000001,0.6000000000000001,3.2888888888888888,ba48211d-e2d3-4537-8f7c-3cf6e44ba0fe,MDG SESP con enfoque de género,2,2,95,1,TRUE
prm,ec0077126,2022-02-01T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Visa Humanitaria,Español,1,0,2,NA,1 - 3 Years,2019-11-22T00:00:00Z,5,3,3,5,3,1,3,3,5,3,5,1,1,3,2,3.5,0.3,0.2,0.4,0.9,2.6,8e33877f-87bc-4937-a0db-8da668efcd29,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0077126,2022-05-05T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Colombiana,Femenino,Sí,NA,Visa Humanitaria,Español,1,0,1,2,1 - 3 Years,2022-05-05T00:00:00Z,5,5,5,5,1,1,3,3,3,3,5,3,5,5,5,3.8,0,0.2,0.4,0.6000000000000001,3.1999999999999997,619d9dca-aa17-4cda-958d-6686075db264,MDG SESP con enfoque de género,2,2,93,1,TRUE
prm,ec0078736,2022-01-24T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,1,2,1,1 - 3 Years,2019-08-15T00:00:00Z,5,1,3,5,3,1,3,4,1,5,3,3,5,1,3,3.1,0.3,0.2,0,0.5,2.6,dd9d9e67-78e9-437f-aa58-5bb57ea87fc0,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
caminando,ec0078736,2022-04-24T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-08-14T00:00:00Z,5,5,5,3,5,3,3,3,3,5,5,1,5,1,3,3.6,0,0,0,0,3.6,63e231e9-0fac-4423-96fa-1db84b83de73,NA,2,2,90,1,TRUE
hilton,ec0079354,2021-12-05T00:00:00Z,pamela veliz,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Ningún documento,Español,3,1,4,2,< 1 Year,2021-03-23T00:00:00Z,4,1,5,5,3,3,3,4,3,3,2,3,5,5,5,3.3,0,0,0.4,0.4,2.9,f60086cf-1031-496b-9685-3557ca95383a,NA,2,1,0,0.5,TRUE
hilton,ec0079354,2022-06-18T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa de Unasur,Español,3,1,4,2,1 – 3 Years,2019-06-21T00:00:00Z,4,5,5,5,3,3,3,4,3,3,5,1,5,5,5,3.8,0,0,0.4,0.4,3.4,90e84fde-d9e5-48dd-8da1-53e04dd44f4e,NA,2,2,195,1,TRUE
hilton,ec0079747,2021-11-24T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 – 3 Years,2019-07-30T00:00:00Z,5,5,5,1,0,3,3,2,5,3,3,1,5,5,5,3.3333333333333335,0,0,0.4,0.4,2.9333333333333336,31084b65-6f17-4a85-b051-328e2fbc190d,NA,2,1,0,0.5,TRUE
hilton,ec0079747,2022-06-20T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 – 3 Years,2019-07-30T00:00:00Z,4,5,5,5,0,3,3,3,3,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,dcdcd8ea-d05a-4098-a4be-c4a36cda01ee,NA,2,2,208,1,TRUE
prm,ec0079831,2022-01-25T00:00:00Z,arelis torres,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,0,3,2,1 - 3 Years,2017-08-24T00:00:00Z,4,3,5,5,3,3,3,4,3,3,3,1,5,3,4,3.3,0,0,0.4,0.4,2.9,f17a174c-c5f4-44bc-9644-cbdf6f8b8644,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0079831,2022-04-29T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,0,3,2,1 - 3 Years,2017-08-24T00:00:00Z,4,0,5,5,5,3,3,2,3,3,5,3,1,5,3,3.6666666666666665,0,0,0.4,0.4,3.2666666666666666,98417f70-88bc-4621-a64b-58d3837d64d6,MDG SESP con enfoque de género,2,2,94,1,TRUE
