project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0048210,2022-05-05T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,1,4,2,< 1 Year,2018-08-15T00:00:00Z,5,5,5,5,3,2,5,4,3,2,5,4,5,5,5,4.4,0,0.1,0.6000000000000001,0.7000000000000001,3.7,80ff7409-8688-4ed5-b7e2-fd17651c3dfe,MDG Regular,2,2,100,1,TRUE
prm,ec0048287,2022-01-19T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2018-09-08T00:00:00Z,4,3,5,5,3,3,3,2,5,2,5,3,1,3,2,3.5,0,0,0.6000000000000001,0.6000000000000001,2.9,f0e69707-fe14-46f6-b841-c30099395ffb,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0048287,2022-04-13T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,3 - 5 Years,2018-09-08T00:00:00Z,5,0,5,5,5,3,5,3,3,2,5,3,1,3,2,4,0,0,0.6000000000000001,0.6000000000000001,3.4,32b7c215-1ebc-4a6d-96f0-3cec0b71a6f1,MDG SESP con enfoque de género,2,2,84,1,TRUE
prm,ec0048431,2022-03-31T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2022-03-31T00:00:00Z,5,5,5,5,3,3,3,4,5,3,5,3,1,3,2,4,0,0,0.4,0.4,3.6,0dbada66-fa21-4078-92a7-5a3107fbedde,MDG Regular,1,1,0,1,FALSE
prm,ec0048662,2022-02-03T00:00:00Z,juan jose romero,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,2,0,2,2,1 - 3 Years,2019-02-21T00:00:00Z,4,3,5,3,3,3,3,2,5,2,3,1,5,5,5,3.2,0,0,0.6000000000000001,0.6000000000000001,2.6,12df5e87-f746-4208-ad73-a2464eaaada9,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0049149,2022-04-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,< 1 Year,2019-07-28T00:00:00Z,5,3,5,5,5,3,3,4,5,5,5,3,5,5,5,4.3,0,0,0,0,4.3,7c56f4f5-dd3d-40cc-a3a2-3ba03bc46511,MDG Regular,1,1,0,1,FALSE
prm,ec0049899,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 - 3 Years,2019-03-22T00:00:00Z,5,5,5,5,5,3,5,4,3,2,5,3,1,5,3,4.3,0,0,0.6000000000000001,0.6000000000000001,3.6999999999999997,f980d985-3731-45fb-9dbd-bc2be4f83882,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0049988,2022-05-13T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Tarjeta de identidad Visa de Protección Internacional,Español,2,0,2,2,3 - 5 Years,2018-06-06T00:00:00Z,4,3,5,5,0,3,3,3,5,5,2,1,1,1,1,3,0,0,0,0,3,e1ad4b81-50a6-42a1-9bf6-92c028a37ab7,NA,1,1,0,1,FALSE
prm,ec0050088,2022-01-18T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Otro / No aplica,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Otro / No aplica,1,0,1,3,3 - 5 Years,2018-04-09T00:00:00Z,4,3,5,5,3,1,1,4,5,3,5,3,1,5,3,3.6,0,0.2,0.4,0.6000000000000001,3,6c293ef4-d070-48f8-9c5d-cf5c946148ce,MDG Regular,1,1,0,1,FALSE
prm,ec0050121,2022-02-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de Protección Internacional,Español,1,0,1,2,1 - 3 Years,2019-08-31T00:00:00Z,5,3,5,0,3,3,5,4,5,5,5,4,5,3,4,4.222222222222222,0,0,0,0,4.222222222222222,e9bcd578-86a3-4a68-9423-e49133acb6fb,MDG Regular,1,1,0,1,FALSE
caminando,ec0050150,2022-05-11T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,1 - 3 Years,2019-05-20T00:00:00Z,4,1,3,1,5,1,3,2,5,5,3,1,1,1,1,2.6,0.3,0.2,0,0.5,2.1,b797876b-4b42-48ae-9f37-3f8ae7f04785,NA,1,1,0,1,FALSE
prm,ec0051016,2022-02-05T00:00:00Z,juan jose romero,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,1,2,1,1 - 3 Years,2019-06-28T00:00:00Z,4,1,2,1,3,2,3,2,5,5,3,1,5,1,3,2.6,0.44999999999999996,0.1,0,0.5499999999999999,2.0500000000000003,d05660c7-bf63-48af-abf8-f595c2ca4cb3,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0051069,2022-02-05T00:00:00Z,juan jose romero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 - 3 Years,2019-04-19T00:00:00Z,4,3,5,5,0,3,3,2,3,5,2,1,5,1,3,2.888888888888889,0,0,0,0,2.888888888888889,17fba102-2317-49d0-9508-d4acab7dd3d8,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0051157,2022-02-21T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,2,0,2,3,1 - 3 Years,2019-08-09T00:00:00Z,4,1,5,5,5,1,5,3,3,3,5,1,1,3,2,3.4,0,0.2,0.4,0.6000000000000001,2.8,9def21b5-d16e-410f-a166-5f49925ad6cc,MDG Regular,1,1,0,1,FALSE
prm,ec0051472,2022-01-17T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2019-08-12T00:00:00Z,4,3,3,0,3,2,3,3,5,3,3,3,1,3,2,3.2222222222222223,0.3,0.1,0.4,0.8,2.4222222222222225,c0d5b241-3bd4-4273-bd81-9a43f475662d,NA,2,1,0,0.5,TRUE
prm,ec0051472,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2019-06-19T00:00:00Z,5,5,5,0,3,3,5,4,5,3,5,3,5,5,5,4.444444444444445,0,0,0.4,0.4,4.044444444444444,0e684197-7fe4-4126-a26b-fb5e4b714fc3,MDG SESP con enfoque de género,2,2,102,1,TRUE
prm,ec0051720,2022-01-25T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de excepción (VERHU),Español,5,0,5,2,1 - 3 Years,2019-06-20T00:00:00Z,5,0,5,5,5,3,5,5,5,5,5,5,5,5,5,5,0,0,0,0,5,24ed6d2b-b478-401f-a32e-00f807f7c11f,MDG Regular,1,1,0,1,FALSE
prm,ec0051778,2022-02-02T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-08-01T00:00:00Z,4,3,5,5,3,3,5,2,3,2,3,1,5,5,5,3.4,0,0,0.6000000000000001,0.6000000000000001,2.8,d19ba2fd-765a-4b87-8235-c6878ed4b31d,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0051778,2022-04-12T00:00:00Z,jetzabeth molina,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Otro / No aplica,Español,4,0,4,1,1 - 3 Years,2019-08-01T00:00:00Z,4,5,5,5,3,3,5,3,3,3,5,3,5,5,5,4.1,0,0,0.4,0.4,3.6999999999999997,313a568f-485a-4f52-883e-81a51b1220bc,MDG SESP con enfoque de género,2,2,69,1,TRUE
caminando,ec0052295,2022-06-13T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2019-06-23T00:00:00Z,4,1,5,1,3,2,3,2,5,5,5,1,1,5,3,2.8,0,0.1,0,0.1,2.6999999999999997,be3fa1ef-d284-41cd-8029-e8b0073901f9,NA,1,1,0,1,FALSE
prm,ec0052362,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 - 3 Years,NA,5,0,5,5,3,3,5,4,3,2,5,4,1,5,3,4.111111111111111,0,0,0.6000000000000001,0.6000000000000001,3.5111111111111106,af4332e7-a05e-42ec-8554-099b23665b96,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0052448,2022-05-11T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Tarjeta de identidad,Español,4,0,4,1,1 - 3 Years,2019-08-18T00:00:00Z,4,3,3,5,1,3,3,3,5,5,3,1,1,1,1,2.9,0.3,0,0,0.3,2.6,75278d27-ffdc-4476-a6e7-aa926c858124,NA,1,1,0,1,FALSE
prm,ec0052562,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2019-08-20T00:00:00Z,4,1,3,3,1,3,5,2,5,5,3,1,1,3,2,2.7,0.3,0,0,0.3,2.4000000000000004,3d7b2a79-f13f-4ebe-ae56-5b9dced6bf80,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0052658,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2019-05-15T00:00:00Z,5,5,5,5,3,3,3,4,5,3,5,3,5,3,4,4.2,0,0,0.4,0.4,3.8000000000000003,6144c850-de90-4218-82a5-c893b576caf2,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0053600,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,6,0,6,2,1 - 3 Years,2019-08-25T00:00:00Z,4,1,5,5,5,3,5,3,3,3,3,1,1,3,2,3.2,0,0,0.4,0.4,2.8000000000000003,52dcd522-6dd8-4706-97ce-3e960a2e6fd0,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0053600,2022-04-22T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,6,0,6,2,1 - 3 Years,2019-08-25T00:00:00Z,5,5,5,1,5,3,3,3,3,2,5,3,1,5,3,3.6,0,0,0.6000000000000001,0.6000000000000001,3,a06aca67-3104-417d-bdc2-3b2335c575b5,MDG SESP con enfoque de género,2,2,77,1,TRUE
caminando,ec0053651,2022-04-22T00:00:00Z,saskia lorena silva helguero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,2,1,< 1 Year,2019-05-09T00:00:00Z,5,1,5,5,0,1,3,3,3,5,3,1,5,3,4,3.111111111111111,0,0.2,0,0.2,2.911111111111111,7d792ed4-f552-4b79-94ec-e5afc13f1eb7,NA,1,1,0,1,FALSE
caminando,ec0053666,2022-04-22T00:00:00Z,juan haro,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,2,4,2,1 - 3 Years,2019-08-25T00:00:00Z,4,1,3,5,5,3,5,2,3,2,3,3,5,5,5,3.6,0.3,0,0.6000000000000001,0.9000000000000001,2.7,430305fb-d9cf-4812-b221-87638a4d868a,NA,1,1,0,1,FALSE
caminando,ec0053912,2022-04-20T00:00:00Z,diana jacome,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,3,0,3,2,3 - 5 Years,2018-09-05T00:00:00Z,5,1,5,5,3,3,3,4,3,2,2,3,5,5,5,3.4,0,0,0.6000000000000001,0.6000000000000001,2.8,50953ce7-b069-4954-9d4f-f3b27a064f8e,NA,1,1,0,1,FALSE
hilton,ec0053945,2021-11-18T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,NA,NA,2,1 – 3 Years,2019-05-12T00:00:00Z,4,1,5,1,0,3,3,2,3,5,2,1,1,1,1,2,0,0,0,0,2,e9d2b6df-0ea1-4745-897b-f095688218c3,NA,1,1,0,1,FALSE
prm,ec0054785,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,NA,4,5,5,0,3,3,3,4,3,3,5,4,5,5,5,4,0,0,0.4,0.4,3.6,634863df-6dfd-41ed-ba12-fd9657f1486b,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0054929,2022-01-24T00:00:00Z,jetzabeth molina,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-05-27T00:00:00Z,4,1,3,0,3,3,5,3,3,3,3,1,5,1,3,2.888888888888889,0.3,0,0.4,0.7,2.188888888888889,854c76b4-39f6-449b-9ec2-0359ef44b122,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0055870,2022-05-11T00:00:00Z,juan haro,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,3,1,4,2,3 - 5 Years,2018-11-24T00:00:00Z,4,1,3,5,0,3,3,5,3,3,3,1,5,1,3,3.111111111111111,0.3,0,0.4,0.7,2.4111111111111114,e5a5abd6-d7c3-43d8-82c4-c42214aac1df,NA,1,1,0,1,FALSE
prm,ec0056072,2022-01-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,1 - 3 Years,NA,5,1,3,5,1,3,3,4,1,5,3,1,5,3,4,2.8,0.3,0,0,0.3,2.5,bce40117-cd00-466d-9d65-6b67dd951df8,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0056072,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,< 1 Year,2019-09-29T00:00:00Z,5,5,5,5,5,3,3,4,5,3,5,3,1,5,3,4.3,0,0,0.4,0.4,3.9,42ff5598-f75b-4634-b208-68ad25755e15,MDG SESP con enfoque de género,2,2,91,1,TRUE
prm,ec0056577,2022-02-04T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 - 3 Years,2019-08-22T00:00:00Z,4,1,5,5,3,3,5,3,3,3,3,1,1,3,2,3,0,0,0.4,0.4,2.6,a3de3323-0fc7-48ab-ab84-3e07f5553bec,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0056577,2022-04-20T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 - 3 Years,2019-08-22T00:00:00Z,5,5,5,1,5,3,5,3,3,2,5,3,1,5,3,3.8,0,0,0.6000000000000001,0.6000000000000001,3.1999999999999997,800e859d-9c53-46f4-8956-97b4424cff29,MDG SESP con enfoque de género,2,2,75,1,TRUE
prm,ec0057626,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 - 3 Years,NA,5,0,5,5,3,3,3,2,3,3,5,4,1,5,3,3.6666666666666665,0,0,0.4,0.4,3.2666666666666666,bf4f1e86-5a21-4a4f-82d3-4b8c7bc386e7,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0057805,2022-02-03T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,1 - 3 Years,2019-08-13T00:00:00Z,4,1,5,3,3,3,3,2,5,5,3,1,5,3,4,2.9,0,0,0,0,2.9,b4fc61da-6507-4e23-a6b6-ab11497e3d76,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0057805,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,1 - 3 Years,2019-08-13T00:00:00Z,5,5,5,5,3,3,3,5,5,3,5,3,5,3,4,4.3,0,0,0.4,0.4,3.9,722f49be-8a9a-4286-897e-e5e9c2b04a73,MDG SESP con enfoque de género,2,2,74,1,TRUE
prm,ec0058068,2022-02-03T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,3,1 - 3 Years,2019-08-22T00:00:00Z,4,1,5,3,3,3,5,3,3,5,2,1,1,5,3,2.8,0,0,0,0,2.8,de6e9ef4-7e59-47a3-9f7f-fc8c5b90ddee,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0058068,2022-04-13T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,1 - 3 Years,2019-08-21T00:00:00Z,5,3,5,5,5,3,5,3,5,5,5,1,1,5,3,4,0,0,0,0,4,29cefedc-8b86-4a12-82c1-1ca4766d64a1,MDG SESP con enfoque de género,2,2,69,1,TRUE
caminando,ec0058950,2022-05-17T00:00:00Z,stefania rojas,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,1,> 5 Years,2019-08-24T00:00:00Z,4,1,5,1,5,3,3,3,3,5,3,1,1,5,3,2.7,0,0,0,0,2.7,574bab64-76df-4e92-9136-31e6fa4c3813,NA,1,1,0,1,FALSE
prm,ec0059652,2022-01-20T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Otro / No aplica,Español,2,0,2,4,1 - 3 Years,2018-12-20T00:00:00Z,4,3,5,5,3,1,3,4,3,3,5,1,1,5,3,3.4,0,0.2,0.4,0.6000000000000001,2.8,e6dbc56e-ee4e-4cec-bd71-d7ad46a6219f,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0059659,2022-06-22T00:00:00Z,maria luisa vinueza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,NA,NA,NA,NA,NA,NA,< 1 Year,NA,4,3,5,5,3,3,3,2,1,5,5,1,1,3,2,2.9,0,0,0,0,2.9,f0c2eb98-adb2-4e69-ae23-cd94f22ae603,NA,1,1,0,1,FALSE
prm,ec0060035,2022-03-09T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,1 - 3 Years,2019-09-23T00:00:00Z,3,1,5,5,3,3,3,2,3,5,3,1,1,1,1,2.5,0,0,0,0,2.5,59d3a366-4958-422d-a7d9-0a87e631aafc,MDG Regular,1,1,0,1,FALSE
caminando,ec0060884,2022-05-11T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Tarjeta de identidad,Español,2,0,2,2,1 - 3 Years,2019-08-23T00:00:00Z,4,5,3,5,0,3,3,3,5,5,2,1,1,1,1,3.2222222222222223,0.3,0,0,0.3,2.9222222222222225,89064f64-835a-48ce-9d7c-c3b3ad6a3233,NA,1,1,0,1,FALSE
prm,ec0061208,2022-03-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa de excepción (VERHU),Español,2,1,3,1,< 1 Year,2022-03-28T00:00:00Z,5,5,5,5,3,3,3,5,5,5,3,3,5,3,4,4.1,0,0,0,0,4.1,a46b8e6c-ad24-4534-b989-639425e1b691,MDG Regular,1,1,0,1,FALSE
caminando,ec0061304,2022-04-28T00:00:00Z,diana romo,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2019-08-15T00:00:00Z,4,1,3,5,3,3,5,2,3,5,2,1,5,3,4,3,0.3,0,0,0.3,2.7,decb78b6-304f-4d9d-b5d1-16438a8d760e,NA,1,1,0,1,FALSE
prm,ec0061886,2022-02-22T00:00:00Z,amelia bone,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-09-16T00:00:00Z,4,3,5,5,3,3,5,2,1,5,2,1,1,3,2,2.8,0,0,0,0,2.8,fe63b134-9c2b-468a-873d-5d66648d9387,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0061886,2022-04-19T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2019-09-16T00:00:00Z,5,5,5,1,5,3,5,3,5,5,5,3,1,3,2,3.9,0,0,0,0,3.9,3976d07f-a89c-4952-b668-d10683b3e5d3,MDG SESP con enfoque de género,2,2,56,1,TRUE
prm,ec0061969,2022-01-28T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-08-03T00:00:00Z,5,3,2,5,1,3,3,1,3,5,3,3,1,1,1,2.8,0.44999999999999996,0,0,0.44999999999999996,2.3499999999999996,c610bdc9-bf58-4c89-8510-2925b2282b4c,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0061969,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Ningún documento,Español,2,0,2,1,< 1 Year,2019-08-03T00:00:00Z,5,5,5,5,1,3,5,4,3,2,5,3,5,5,5,4.1,0,0,0.6000000000000001,0.6000000000000001,3.4999999999999996,5905e6e8-46f6-4ceb-ad02-b00fb3f71642,MDG SESP con enfoque de género,2,2,98,1,TRUE
caminando,ec0062017,2022-04-26T00:00:00Z,maria luisa vinueza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Tarjeta de identidad,Español,3,0,3,2,1 - 3 Years,2019-07-14T00:00:00Z,5,1,3,5,3,3,3,3,3,5,5,1,1,5,3,3.2,0.3,0,0,0.3,2.9000000000000004,9fb41b09-b708-45b9-ba2c-0116eb65852c,NA,1,1,0,1,FALSE
prm,ec0062027,2022-02-01T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de excepción (VERHU),Español,1,NA,NA,2,1 - 3 Years,2018-03-25T00:00:00Z,2,1,2,5,5,1,3,2,3,5,5,1,1,3,2,2.9,0.44999999999999996,0.2,0,0.6499999999999999,2.25,4301a76e-4408-4143-a0cb-8f1d0922af49,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0062027,2022-05-05T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,NA,1,NA,1,2,< 1 Year,2018-03-18T00:00:00Z,3,0,5,5,5,1,3,4,3,3,5,1,1,5,3,3.5555555555555554,0,0.2,0.4,0.6000000000000001,2.9555555555555553,c87472b3-23f8-4e34-af40-321bfa776c65,MDG SESP con enfoque de género,2,2,93,1,TRUE
prm,ec0062121,2022-01-26T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,2021-04-01T00:00:00Z,4,3,5,1,3,3,3,3,5,3,3,1,1,3,2,2.8,0,0,0.4,0.4,2.4,25a64f03-1b3f-4ea9-b817-d62731f6e9ef,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0062121,2022-04-27T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,< 1 Year,2019-07-18T00:00:00Z,4,5,5,1,3,3,3,4,5,3,5,1,1,3,2,3.3,0,0,0.4,0.4,2.9,ae677036-dcab-4e22-80a2-a85ca6782fb8,MDG SESP con enfoque de género,2,2,91,1,TRUE
prm,ec0062139,2022-03-25T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2022-03-25T00:00:00Z,5,5,5,5,3,3,3,2,5,5,5,4,1,3,2,3.9,0,0,0,0,3.9,ac6f3773-88a2-4dab-bb61-b25415a6b082,MDG Regular,1,1,0,1,FALSE
prm,ec0062317,2022-04-20T00:00:00Z,cecilia aulestia,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2019-08-20T00:00:00Z,5,3,5,5,1,1,3,2,3,5,2,1,5,1,3,2.8,0,0.2,0,0.2,2.5999999999999996,e0c3591e-37ac-44b7-9898-4e95c391036e,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0062348,2022-04-26T00:00:00Z,diana jacome,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,1,1 - 3 Years,2019-07-28T00:00:00Z,4,1,5,5,3,3,3,3,3,5,3,3,1,1,1,2.9,0,0,0,0,2.9,18b95d76-6ae2-4961-82df-3ba4caf618ac,NA,1,1,0,1,FALSE
caminando,ec0062424,2022-04-21T00:00:00Z,carolina elizalde,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 - 3 Years,2019-10-01T00:00:00Z,4,3,5,5,5,1,1,1,5,5,3,1,1,1,1,2.9,0,0.2,0,0.2,2.6999999999999997,8c9fb467-5675-4c16-9505-d647291f5a0b,NA,1,1,0,1,FALSE
